Julian date,Fluxes [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours],Velocity phase angle [deg],Velocity inclination [deg],V_X (HAE) [km/s],V_Y (HAE) [km/s],V_Z (HAE) [km/s]
2458393.625048426,10,-19.39594525059117,23.780196689231985,0.7403808009997007,3.9147817405058913,124.45955639217293,1.4465617720017678,-17.357996818596583,25.29427322239709,0.7746840251394416
2458393.9583817595,20,-19.56214577343705,23.903285229485533,0.7366308042432665,7.442962852054174,124.90840565297451,1.404339673650101,-17.670626947857603,25.32233205677559,0.7569904222553009
2458394.2917150925,1,-19.73148139376795,24.027623490237854,0.7328485545329437,0.91230492823228,125.36274056340456,1.3621824765875123,-17.98893363757422,25.347781635374144,0.7391084694283162
2458394.625048426,21,-19.92422718353802,24.157856983797256,0.7290327755624043,5.793588334867446,125.84661804585595,1.3383207055044017,-18.333116843735993,25.375949308432308,0.7313729559088581
2458394.9583817595,1,-18.758895719840027,21.704548128235903,0.7252227053413305,0.6503560069075753,127.25949249853576,-2.3750485665192276,-17.353349701536082,22.812967955218443,-1.1888335834401056
2458395.2917150925,25,-19.05078258918794,22.087353722409976,0.721573056594658,7.327344252623178,127.56741354935687,-2.0454093523720522,-17.772355108467497,23.105044991329073,-1.0410579073964532
2458395.625048426,3,-19.243434809999258,22.209311278683447,0.7178869977903459,0.8093319446259724,128.03592236984838,-2.065764243171444,-18.094851205301442,23.130446920310995,-1.0592808337846549
2458395.9583817595,8,-19.44038935412164,22.330034192867036,0.7141634172255776,2.341281545099501,128.51385778710912,-2.0879629105249844,-18.423993367678975,23.150638703285576,-1.0786849920686734
2458396.2917150925,0,-19.639827218147808,22.45251539932975,0.7104016647356903,8.0,128.99486327642288,-2.110099207430634,-18.757919553684438,23.168348230385533,-1.0983420273000544
2458397.625048426,1,-20.454976639720822,22.966865675693406,0.6949655412631465,1.1128313609510383,130.93212993464363,-2.1975516516423914,-20.134905524646285,23.218048825141402,-1.179311902673311
2458397.9583817595,19,-20.66275497091409,23.10227116087811,0.6910076537865228,7.442963157539794,131.41900477058647,-2.219122643480109,-20.48942063218004,23.22515135057893,-1.2001511067661648
2458398.2917150925,19,-20.872121166701575,23.240609675415392,0.6870096130075505,7.442963157539794,131.90692840248843,-2.240576325162821,-20.848172589855267,23.2300162829781,-1.221238403696497
2458398.625048426,19,-21.08309105307741,23.381976989653673,0.6829711117715239,7.341796497166727,132.39596426428582,-2.2619135090614586,-21.2112519892219,23.232571137135572,-1.2425794560958865
2458398.9583817595,27,-21.295684701757985,23.526469918625285,0.6788918394871599,7.442963067025533,132.88618764153594,-2.2831352087645613,-21.57875685873798,23.23273712798609,-1.2641802569391065
