*******************************************************************************
 Revised: April 12, 2021        Jupiter Barycenter                            5
 
 Dynamical point:
 ---------------
 The location of the center-of-mass of the Jupiter system. The point about 
 which Jupiter and its satellites revolve. See 599 for Jupiter center.
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Fri Mar 29 02:45:19 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Jupiter Barycenter (5)          {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Aug-12 08:17:00.0000 TDB
Stop  time      : A.D. 2028-Dec-31 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460373.845138889, A.D. 2024-Mar-04 08:17:00.0000,  4.671296537630653E+08,  5.822353074032283E+08, -1.286645716060716E+07, -1.033617867595456E+01,  8.796474263958117E+00,  1.947660131350362E-01,
2460376.845138889, A.D. 2024-Mar-07 08:17:00.0000,  4.644455322442368E+08,  5.845091302784770E+08, -1.281583645792195E+07, -1.037459611774199E+01,  8.748427299349361E+00,  1.958250636436873E-01,
2460379.845138889, A.D. 2024-Mar-10 08:17:00.0000,  4.617514835893310E+08,  5.867704776400855E+08, -1.276494184508696E+07, -1.041277682712205E+01,  8.700212798663491E+00,  1.968795137797290E-01,
2460382.845138889, A.D. 2024-Mar-13 08:17:00.0000,  4.590475692531574E+08,  5.890193062292578E+08, -1.271377451730895E+07, -1.045072008190178E+01,  8.651832047538603E+00,  1.979293420411619E-01,
2460385.845138889, A.D. 2024-Mar-16 08:17:00.0000,  4.563338508766773E+08,  5.912555731208122E+08, -1.266233567534667E+07, -1.048842516791965E+01,  8.603286334502892E+00,  1.989745270922096E-01,
2460388.845138889, A.D. 2024-Mar-19 08:17:00.0000,  4.536103902849206E+08,  5.934792357239199E+08, -1.261062652546722E+07, -1.052589137905876E+01,  8.554576950907176E+00,  2.000150477639155E-01,
2460391.845138889, A.D. 2024-Mar-22 08:17:00.0000,  4.508772494848982E+08,  5.956902517828295E+08, -1.255864827940321E+07, -1.056311801726131E+01,  8.505705190862031E+00,  2.010508830551712E-01,
2460394.845138889, A.D. 2024-Mar-25 08:17:00.0000,  4.481344906635119E+08,  5.978885793775744E+08, -1.250640215430868E+07, -1.060010439254419E+01,  8.456672351179492E+00,  2.020820121341957E-01,
2460397.845138889, A.D. 2024-Mar-28 08:17:00.0000,  4.453821761854584E+08,  6.000741769246660E+08, -1.245388937271512E+07, -1.063684982301578E+01,  8.407479731319352E+00,  2.031084143404440E-01,
2460400.845138889, A.D. 2024-Mar-31 08:17:00.0000,  4.426203685911303E+08,  6.022470031777735E+08, -1.240111116248697E+07, -1.067335363489216E+01,  8.358128633340705E+00,  2.041300691867693E-01,
2460403.845138889, A.D. 2024-Apr-03 08:17:00.0000,  4.398491305945175E+08,  6.044070172283927E+08, -1.234806875677651E+07, -1.070961516246658E+01,  8.308620361865245E+00,  2.051469563565083E-01,
2460406.845138889, A.D. 2024-Apr-06 08:17:00.0000,  4.370685250811118E+08,  6.065541785065024E+08, -1.229476339397994E+07, -1.074563374813354E+01,  8.258956224012245E+00,  2.061590557056738E-01,
2460409.845138889, A.D. 2024-Apr-09 08:17:00.0000,  4.342786151058073E+08,  6.086884467812052E+08, -1.224119631769249E+07, -1.078140874237809E+01,  8.209137529348430E+00,  2.071663472619152E-01,
2460412.845138889, A.D. 2024-Apr-12 08:17:00.0000,  4.314794638908041E+08,  6.108097821613544E+08, -1.218736877666396E+07, -1.081693950377808E+01,  8.159165589829401E+00,  2.081688112247098E-01,
2460415.845138889, A.D. 2024-Apr-15 08:17:00.0000,  4.286711348235094E+08,  6.129181450961653E+08, -1.213328202475405E+07, -1.085222539900587E+01,  8.109041719743690E+00,  2.091664279656182E-01,
2460418.845138889, A.D. 2024-Apr-18 08:17:00.0000,  4.258536914544401E+08,  6.150134963758135E+08, -1.207893732088804E+07, -1.088726580282906E+01,  8.058767235656855E+00,  2.101591780285093E-01,
2460421.845138889, A.D. 2024-Apr-21 08:17:00.0000,  4.230271974951241E+08,  6.170957971320171E+08, -1.202433592901170E+07, -1.092206009811023E+01,  8.008343456355606E+00,  2.111470421297574E-01,
2460424.845138889, A.D. 2024-Apr-24 08:17:00.0000,  4.201917168160024E+08,  6.191650088386059E+08, -1.196947911804676E+07, -1.095660767580581E+01,  7.957771702791952E+00,  2.121300011584353E-01,
2460427.845138889, A.D. 2024-Apr-27 08:17:00.0000,  4.173473134443313E+08,  6.212210933120748E+08, -1.191436816184616E+07, -1.099090793496386E+01,  7.907053298027377E+00,  2.131080361764659E-01,
2460430.845138889, A.D. 2024-Apr-30 08:17:00.0000,  4.144940515620855E+08,  6.232640127121238E+08, -1.185900433914921E+07, -1.102496028272096E+01,  7.856189567177053E+00,  2.140811284187634E-01,
2460433.845138889, A.D. 2024-May-03 08:17:00.0000,  4.116319955038620E+08,  6.252937295421824E+08, -1.180338893353656E+07, -1.105876413429827E+01,  7.805181837352897E+00,  2.150492592933082E-01,
2460436.845138889, A.D. 2024-May-06 08:17:00.0000,  4.087612097547854E+08,  6.273102066499207E+08, -1.174752323338562E+07, -1.109231891299561E+01,  7.754031437606098E+00,  2.160124103808796E-01,
2460439.845138889, A.D. 2024-May-09 08:17:00.0000,  4.058817589484143E+08,  6.293134072277429E+08, -1.169140853182566E+07, -1.112562405018808E+01,  7.702739698864128E+00,  2.169705634353374E-01,
2460442.845138889, A.D. 2024-May-12 08:17:00.0000,  4.029937078646492E+08,  6.313032948132669E+08, -1.163504612669280E+07, -1.115867898531995E+01,  7.651307953873348E+00,  2.179237003833929E-01,
2460445.845138889, A.D. 2024-May-15 08:17:00.0000,  4.000971214276410E+08,  6.332798332897872E+08, -1.157843732048556E+07, -1.119148316589978E+01,  7.599737537136122E+00,  2.188718033245367E-01,
2460448.845138889, A.D. 2024-May-18 08:17:00.0000,  3.971920647037020E+08,  6.352429868867218E+08, -1.152158342031980E+07, -1.122403604749706E+01,  7.548029784845484E+00,  2.198148545310854E-01,
2460451.845138889, A.D. 2024-May-21 08:17:00.0000,  3.942786028992164E+08,  6.371927201800424E+08, -1.146448573788384E+07, -1.125633709373976E+01,  7.496186034820325E+00,  2.207528364482738E-01,
2460454.845138889, A.D. 2024-May-24 08:17:00.0000,  3.913568013585516E+08,  6.391289980926865E+08, -1.140714558939385E+07, -1.128838577631263E+01,  7.444207626441090E+00,  2.216857316944068E-01,
2460457.845138889, A.D. 2024-May-27 08:17:00.0000,  3.884267255619705E+08,  6.410517858949553E+08, -1.134956429554906E+07, -1.132018157495643E+01,  7.392095900585985E+00,  2.226135230610571E-01,
2460460.845138889, A.D. 2024-May-30 08:17:00.0000,  3.854884411235432E+08,  6.429610492048924E+08, -1.129174318148652E+07, -1.135172397746789E+01,  7.339852199567702E+00,  2.235361935133273E-01,
2460463.845138889, A.D. 2024-Jun-02 08:17:00.0000,  3.825420137890585E+08,  6.448567539886477E+08, -1.123368357673606E+07, -1.138301247970062E+01,  7.287477867070667E+00,  2.244537261901467E-01,
2460466.845138889, A.D. 2024-Jun-05 08:17:00.0000,  3.795875094339358E+08,  6.467388665608265E+08, -1.117538681517556E+07, -1.141404658556383E+01,  7.234974248095079E+00,  2.253661044043662E-01,
2460469.845138889, A.D. 2024-Jun-08 08:17:00.0000,  3.766249940611389E+08,  6.486073535848207E+08, -1.111685423498577E+07, -1.144482580701172E+01,  7.182342688889491E+00,  2.262733116416995E-01,
2460472.845138889, A.D. 2024-Jun-11 08:17:00.0000,  3.736545337990887E+08,  6.504621820731277E+08, -1.105808717860520E+07, -1.147534966405337E+01,  7.129584536906954E+00,  2.271753315621083E-01,
2460475.845138889, A.D. 2024-Jun-14 08:17:00.0000,  3.706761948995783E+08,  6.523033193876508E+08, -1.099908699268562E+07, -1.150561768473504E+01,  7.076701140716779E+00,  2.280721479973526E-01,
2460478.845138889, A.D. 2024-Jun-17 08:17:00.0000,  3.676900437356880E+08,  6.541307332399802E+08, -1.093985502804694E+07, -1.153562940515427E+01,  7.023693849940546E+00,  2.289637449530613E-01,
2460481.845138889, A.D. 2024-Jun-20 08:17:00.0000,  3.646961467996969E+08,  6.559443916916584E+08, -1.088039263963220E+07, -1.156538436947047E+01,  6.970564015195571E+00,  2.298501066106180E-01,
2460484.845138889, A.D. 2024-Jun-23 08:17:00.0000,  3.616945707009927E+08,  6.577442631544310E+08, -1.082070118646166E+07, -1.159488212990987E+01,  6.917312988043038E+00,  2.307312173285552E-01,
2460487.845138889, A.D. 2024-Jun-26 08:17:00.0000,  3.586853821639805E+08,  6.595303163904858E+08, -1.076078203158680E+07, -1.162412224676476E+01,  6.863942120940804E+00,  2.316070616434613E-01,
2460490.845138889, A.D. 2024-Jun-29 08:17:00.0000,  3.556686480259931E+08,  6.613025205126789E+08, -1.070063654204401E+07, -1.165310428838701E+01,  6.810452767200836E+00,  2.324776242704050E-01,
2460493.845138889, A.D. 2024-Jul-02 08:17:00.0000,  3.526444352352030E+08,  6.630608449847516E+08, -1.064026608880857E+07, -1.168182783117597E+01,  6.756846280951331E+00,  2.333428901028611E-01,
2460496.845138889, A.D. 2024-Jul-05 08:17:00.0000,  3.496128108485391E+08,  6.648052596215373E+08, -1.057967204674807E+07, -1.171029245956095E+01,  6.703124017101786E+00,  2.342028442121431E-01,
2460499.845138889, A.D. 2024-Jul-08 08:17:00.0000,  3.465738420296065E+08,  6.665357345891553E+08, -1.051885579457688E+07, -1.173849776599152E+01,  6.649287331266926E+00,  2.350574718467957E-01,
2460502.845138889, A.D. 2024-Jul-11 08:17:00.0000,  3.435275960466098E+08,  6.682522404051883E+08, -1.045781871480981E+07, -1.176644335092157E+01,  6.595337579739836E+00,  2.359067584327730E-01,
2460505.845138889, A.D. 2024-Jul-14 08:17:00.0000,  3.404741402702797E+08,  6.699547479388521E+08, -1.039656219371638E+07, -1.179412882279623E+01,  6.541276119432103E+00,  2.367506895727849E-01,
2460508.845138889, A.D. 2024-Jul-17 08:17:00.0000,  3.374135421718041E+08,  6.716432284111481E+08, -1.033508762127498E+07, -1.182155379803877E+01,  6.487104307824040E+00,  2.375892510464346E-01,
2460511.845138889, A.D. 2024-Jul-20 08:17:00.0000,  3.343458693207613E+08,  6.733176533950055E+08, -1.027339639112699E+07, -1.184871790103646E+01,  6.432823502913634E+00,  2.384224288100523E-01,
2460514.845138889, A.D. 2024-Jul-23 08:17:00.0000,  3.312711893830577E+08,  6.749779948154073E+08, -1.021148990053099E+07, -1.187562076412614E+01,  6.378435063165279E+00,  2.392502089965012E-01,
2460517.845138889, A.D. 2024-Jul-26 08:17:00.0000,  3.281895701188697E+08,  6.766242249495064E+08, -1.014936955031726E+07, -1.190226202757974E+01,  6.323940347458315E+00,  2.400725779149928E-01,
2460520.845138889, A.D. 2024-Jul-29 08:17:00.0000,  3.251010793805879E+08,  6.782563164267247E+08, -1.008703674484161E+07, -1.192864133958957E+01,  6.269340715035333E+00,  2.408895220508951E-01,
2460523.845138889, A.D. 2024-Aug-01 08:17:00.0000,  3.220057851107670E+08,  6.798742422288412E+08, -1.002449289194024E+07, -1.195475835625340E+01,  6.214637525450297E+00,  2.417010280655334E-01,
2460526.845138889, A.D. 2024-Aug-04 08:17:00.0000,  3.189037553400781E+08,  6.814779756900666E+08, -9.961739402883917E+06, -1.198061274155948E+01,  6.159832138516451E+00,  2.425070827959881E-01,
2460529.845138889, A.D. 2024-Aug-07 08:17:00.0000,  3.157950581852655E+08,  6.830674904971026E+08, -9.898777692332447E+06, -1.200620416737184E+01,  6.104925914254014E+00,  2.433076732551163E-01,
2460532.845138889, A.D. 2024-Aug-10 08:17:00.0000,  3.126797618471075E+08,  6.846427606891894E+08, -9.835609178288996E+06, -1.203153231341269E+01,  6.049920212836896E+00,  2.441027866311294E-01,
2460535.845138889, A.D. 2024-Aug-13 08:17:00.0000,  3.095579346083810E+08,  6.862037606581390E+08, -9.772235282055110E+06, -1.205659686725279E+01,  5.994816394542571E+00,  2.448924102877932E-01,
2460538.845138889, A.D. 2024-Aug-16 08:17:00.0000,  3.064296448318297E+08,  6.877504651483545E+08, -9.708657428184688E+06, -1.208139752429206E+01,  5.939615819698407E+00,  2.456765317640643E-01,
2460541.845138889, A.D. 2024-Aug-19 08:17:00.0000,  3.032949609581364E+08,  6.892828492568370E+08, -9.644877044438988E+06, -1.210593398774509E+01,  5.884319848629610E+00,  2.464551387739480E-01,
2460544.845138889, A.D. 2024-Aug-22 08:17:00.0000,  3.001539515038992E+08,  6.908008884331782E+08, -9.580895561741054E+06, -1.213020596862801E+01,  5.828929841608979E+00,  2.472282192066588E-01,
2460547.845138889, A.D. 2024-Aug-25 08:17:00.0000,  2.970066850596115E+08,  6.923045584795400E+08, -9.516714414130300E+06, -1.215421318574353E+01,  5.773447158807827E+00,  2.479957611265786E-01,
2460550.845138889, A.D. 2024-Aug-28 08:17:00.0000,  2.938532302876457E+08,  6.937938355506231E+08, -9.452335038717121E+06, -1.217795536566433E+01,  5.717873160248089E+00,  2.487577527730145E-01,
2460553.845138889, A.D. 2024-Aug-31 08:17:00.0000,  2.906936559202414E+08,  6.952686961536207E+08, -9.387758875637889E+06, -1.220143224271474E+01,  5.662209205755612E+00,  2.495141825597504E-01,
2460556.845138889, A.D. 2024-Sep-03 08:17:00.0000,  2.875280307574989E+08,  6.967291171481631E+08, -9.322987368009388E+06, -1.222464355895071E+01,  5.606456654914627E+00,  2.502650390743923E-01,
2460559.845138889, A.D. 2024-Sep-06 08:17:00.0000,  2.843564236653780E+08,  6.981750757462482E+08, -9.258021961884022E+06, -1.224758906413805E+01,  5.550616867023395E+00,  2.510103110775188E-01,
2460562.845138889, A.D. 2024-Sep-09 08:17:00.0000,  2.811789035737030E+08,  6.996065495121622E+08, -9.192864106205344E+06, -1.227026851572524E+01,  5.494691201041197E+00,  2.517499875008868E-01,
2460565.845138889, A.D. 2024-Sep-12 08:17:00.0000,  2.779955394741731E+08,  7.010235163623810E+08, -9.127515252763599E+06, -1.229268167882752E+01,  5.438681015518388E+00,  2.524840574477252E-01,
2460568.845138889, A.D. 2024-Sep-15 08:17:00.0000,  2.748064004183795E+08,  7.024259545654596E+08, -9.061976856151253E+06, -1.231482832620432E+01,  5.382587668549047E+00,  2.532125101916833E-01,
2460571.845138889, A.D. 2024-Sep-18 08:17:00.0000,  2.716115555158223E+08,  7.038138427419032E+08, -8.996250373718858E+06, -1.233670823826340E+01,  5.326412517698722E+00,  2.539353351795013E-01,
2460574.845138889, A.D. 2024-Sep-21 08:17:00.0000,  2.684110739319303E+08,  7.051871598640256E+08, -8.930337265529692E+06, -1.235832120304667E+01,  5.270156919965055E+00,  2.546525220313245E-01,
2460577.845138889, A.D. 2024-Sep-24 08:17:00.0000,  2.652050248860845E+08,  7.065458852557963E+08, -8.864238994315118E+06, -1.237966701621237E+01,  5.213822231738296E+00,  2.553640605405434E-01,
2460580.845138889, A.D. 2024-Sep-27 08:17:00.0000,  2.619934776496462E+08,  7.078899985926782E+08, -8.797957025429636E+06, -1.240074548101567E+01,  5.157409808760266E+00,  2.560699406734399E-01,
2460583.845138889, A.D. 2024-Sep-30 08:17:00.0000,  2.587765015439905E+08,  7.092194799014536E+08, -8.731492826806217E+06, -1.242155640828758E+01,  5.100921006081723E+00,  2.567701525686612E-01,
2460586.845138889, A.D. 2024-Oct-03 08:17:00.0000,  2.555541659385459E+08,  7.105343095600400E+08, -8.664847868911475E+06, -1.244209961641224E+01,  5.044357178018198E+00,  2.574646865365038E-01,
2460589.845138889, A.D. 2024-Oct-06 08:17:00.0000,  2.523265402488394E+08,  7.118344682972927E+08, -8.598023624701530E+06, -1.246237493130256E+01,  4.987719678104240E+00,  2.581535330580140E-01,
2460592.845138889, A.D. 2024-Oct-09 08:17:00.0000,  2.490936939345485E+08,  7.131199371927977E+08, -8.531021569577813E+06, -1.248238218637474E+01,  4.931009859046046E+00,  2.588366827840074E-01,
2460595.845138889, A.D. 2024-Oct-12 08:17:00.0000,  2.458556964975580E+08,  7.143906976766490E+08, -8.463843181342870E+06, -1.250212122253679E+01,  4.874229072672138E+00,  2.595141265365890E-01,
2460598.845138889, A.D. 2024-Oct-15 08:17:00.0000,  2.426126174800215E+08,  7.156467315292161E+08, -8.396489940156192E+06, -1.252159188815855E+01,  4.817378669889552E+00,  2.601858553070577E-01,
2460601.845138889, A.D. 2024-Oct-18 08:17:00.0000,  2.393645264624303E+08,  7.168880208808993E+08, -8.328963328490317E+06, -1.254079403905371E+01,  4.760460000636545E+00,  2.608518602561523E-01,
2460604.845138889, A.D. 2024-Oct-21 08:17:00.0000,  2.361114930616862E+08,  7.181145482118731E+08, -8.261264831087142E+06, -1.255972753845767E+01,  4.703474413836977E+00,  2.615121327140191E-01,
2460607.845138889, A.D. 2024-Oct-24 08:17:00.0000,  2.328535869291811E+08,  7.193262963518151E+08, -8.193395934913576E+06, -1.257839225700537E+01,  4.646423257355508E+00,  2.621666641799545E-01,
2460610.845138889, A.D. 2024-Oct-27 08:17:00.0000,  2.295908777488816E+08,  7.205232484796289E+08, -8.125358129118264E+06, -1.259678807270862E+01,  4.589307877953106E+00,  2.628154463221610E-01,
2460613.845138889, A.D. 2024-Oct-30 08:17:00.0000,  2.263234352354202E+08,  7.217053881231501E+08, -8.057152904987544E+06, -1.261491487093327E+01,  4.532129621242801E+00,  2.634584709775281E-01,
2460616.845138889, A.D. 2024-Nov-02 08:17:00.0000,  2.230513291321920E+08,  7.228726991588435E+08, -7.988781755901664E+06, -1.263277254437581E+01,  4.474889831645740E+00,  2.640957301514184E-01,
2460619.845138889, A.D. 2024-Nov-05 08:17:00.0000,  2.197746292094576E+08,  7.240251658114889E+08, -7.920246177291334E+06, -1.265036099303986E+01,  4.417589852347492E+00,  2.647272160174834E-01,
2460622.845138889, A.D. 2024-Nov-08 08:17:00.0000,  2.164934052624523E+08,  7.251627726538547E+08, -7.851547666594118E+06, -1.266768012421209E+01,  4.360231025254647E+00,  2.653529209174839E-01,
2460625.845138889, A.D. 2024-Nov-11 08:17:00.0000,  2.132077271095015E+08,  7.262855046063619E+08, -7.782687723210841E+06, -1.268472985243779E+01,  4.302814690953190E+00,  2.659728373612116E-01,
2460628.845138889, A.D. 2024-Nov-14 08:17:00.0000,  2.099176645901420E+08,  7.273933469367340E+08, -7.713667848461807E+06, -1.270151009949864E+01,  4.245342188656560E+00,  2.665869580270281E-01,
2460631.845138889, A.D. 2024-Nov-17 08:17:00.0000,  2.066232875632499E+08,  7.284862852596383E+08, -7.644489545543522E+06, -1.271802079438553E+01,  4.187814856181356E+00,  2.671952757604017E-01,
2460634.845138889, A.D. 2024-Nov-20 08:17:00.0000,  2.033246659051752E+08,  7.295643055363170E+08, -7.575154319485068E+06, -1.273426187327635E+01,  4.130234029890769E+00,  2.677977835748786E-01,
2460637.845138889, A.D. 2024-Nov-23 08:17:00.0000,  2.000218695078813E+08,  7.306273940742052E+08, -7.505663677104831E+06, -1.275023327951306E+01,  4.072601044655685E+00,  2.683944746520937E-01,
2460640.845138889, A.D. 2024-Nov-26 08:17:00.0000,  1.967149682770920E+08,  7.316755375265393E+08, -7.436019126966685E+06, -1.276593496357583E+01,  4.014917233822807E+00,  2.689853423412776E-01,
2460643.845138889, A.D. 2024-Nov-29 08:17:00.0000,  1.934040321304440E+08,  7.327087228919585E+08, -7.366222179336578E+06, -1.278136688305533E+01,  3.957183929180217E+00,  2.695703801585949E-01,
2460646.845138889, A.D. 2024-Dec-02 08:17:00.0000,  1.900891309956487E+08,  7.337269375140946E+08, -7.296274346139669E+06, -1.279652900262325E+01,  3.899402460920418E+00,  2.701495817863226E-01,
2460649.845138889, A.D. 2024-Dec-05 08:17:00.0000,  1.867703348086600E+08,  7.347301690811552E+08, -7.226177140917361E+06, -1.281142129400104E+01,  3.841574157600815E+00,  2.707229410718655E-01,
2460652.845138889, A.D. 2024-Dec-08 08:17:00.0000,  1.834477135118513E+08,  7.357184056254932E+08, -7.155932078784317E+06, -1.282604373592688E+01,  3.783700346101696E+00,  2.712904520266002E-01,
2460655.845138889, A.D. 2024-Dec-11 08:17:00.0000,  1.801213370522019E+08,  7.366916355231664E+08, -7.085540676386356E+06, -1.284039631412080E+01,  3.725782351581626E+00,  2.718521088245709E-01,
2460658.845138889, A.D. 2024-Dec-14 08:17:00.0000,  1.767912753794900E+08,  7.376498474934850E+08, -7.015004451858461E+06, -1.285447902126494E+01,  3.667821497417177E+00,  2.724079058036264E-01,
2460661.845138889, A.D. 2024-Dec-17 08:17:00.0000,  1.734575984444884E+08,  7.385930305985414E+08, -6.944324924781471E+06, -1.286829185699393E+01,  3.609819105156855E+00,  2.729578374671922E-01,
2460664.845138889, A.D. 2024-Dec-20 08:17:00.0000,  1.701203761971683E+08,  7.395211742427337E+08, -6.873503616139919E+06, -1.288183482786071E+01,  3.551776494492940E+00,  2.735018984827431E-01,
2460667.845138889, A.D. 2024-Dec-23 08:17:00.0000,  1.667796785849068E+08,  7.404342681722802E+08, -6.802542048278958E+06, -1.289510794732075E+01,  3.493694983229448E+00,  2.740400836824426E-01,
2460670.845138889, A.D. 2024-Dec-26 08:17:00.0000,  1.634355755507024E+08,  7.413323024747262E+08, -6.731441744862288E+06, -1.290811123569863E+01,  3.435575887252018E+00,  2.745723880617157E-01,
2460673.845138889, A.D. 2024-Dec-29 08:17:00.0000,  1.600881370313990E+08,  7.422152675784420E+08, -6.660204230829567E+06, -1.292084472015516E+01,  3.377420520494217E+00,  2.750988067780171E-01,
2460676.845138889, A.D. 2025-Jan-01 08:17:00.0000,  1.567374329559177E+08,  7.430831542521129E+08, -6.588831032354772E+06, -1.293330843465461E+01,  3.319230194901704E+00,  2.756193351496539E-01,
2460679.845138889, A.D. 2025-Jan-04 08:17:00.0000,  1.533835332434982E+08,  7.439359536042187E+08, -6.517323676804900E+06, -1.294550241993225E+01,  3.261006220394223E+00,  2.761339686546880E-01,
2460682.845138889, A.D. 2025-Jan-07 08:17:00.0000,  1.500265078019472E+08,  7.447736570825036E+08, -6.445683692698061E+06, -1.295742672346208E+01,  3.202749904825452E+00,  2.766427029298966E-01,
2460685.845138889, A.D. 2025-Jan-10 08:17:00.0000,  1.466664265258965E+08,  7.455962564734350E+08, -6.373912609663278E+06, -1.296908139942476E+01,  3.144462553940691E+00,  2.771455337697981E-01,
2460688.845138889, A.D. 2025-Jan-13 08:17:00.0000,  1.433033592950684E+08,  7.464037439016519E+08, -6.302011958398998E+06, -1.298046650867600E+01,  3.086145471332537E+00,  2.776424571257787E-01,
2460691.845138889, A.D. 2025-Jan-16 08:17:00.0000,  1.399373759725496E+08,  7.471961118294004E+08, -6.229983270632625E+06, -1.299158211871804E+01,  3.027799958401199E+00,  2.781334691059230E-01,
2460694.845138889, A.D. 2025-Jan-19 08:17:00.0000,  1.365685464030718E+08,  7.479733530559611E+08, -6.157828079080582E+06, -1.300242830366941E+01,  2.969427314307279E+00,  2.786185659738454E-01,
2460697.845138889, A.D. 2025-Jan-22 08:17:00.0000,  1.331969404113009E+08,  7.487354607170619E+08, -6.085547917407393E+06, -1.301300514423795E+01,  2.911028835929072E+00,  2.790977441483229E-01,
2460700.845138889, A.D. 2025-Jan-25 08:17:00.0000,  1.298226278001323E+08,  7.494824282842808E+08, -6.013144320185721E+06, -1.302331272769284E+01,  2.852605817819937E+00,  2.795710002030309E-01,
2460703.845138889, A.D. 2025-Jan-28 08:17:00.0000,  1.264456783489935E+08,  7.502142495644388E+08, -5.940618822856367E+06, -1.303335114783963E+01,  2.794159552165261E+00,  2.800383308663014E-01,
2460706.845138889, A.D. 2025-Jan-31 08:17:00.0000,  1.230661618121533E+08,  7.509309186989790E+08, -5.867972961688221E+06, -1.304312050499556E+01,  2.735691328741461E+00,  2.804997330209430E-01,
2460709.845138889, A.D. 2025-Feb-03 08:17:00.0000,  1.196841479170369E+08,  7.516324301633394E+08, -5.795208273737848E+06, -1.305262090596526E+01,  2.677202434876995E+00,  2.809552037041184E-01,
2460712.845138889, A.D. 2025-Feb-06 08:17:00.0000,  1.162997063625476E+08,  7.523187787663110E+08, -5.722326296810210E+06, -1.306185246401670E+01,  2.618694155415418E+00,  2.814047401072760E-01,
2460715.845138889, A.D. 2025-Feb-09 08:17:00.0000,  1.129129068173946E+08,  7.529899596493912E+08, -5.649328569417894E+06, -1.307081529885742E+01,  2.560167772680446E+00,  2.818483395761456E-01,
2460718.845138889, A.D. 2025-Feb-12 08:17:00.0000,  1.095238189184266E+08,  7.536459682861254E+08, -5.576216630741477E+06, -1.307950953661120E+01,  2.501624566443073E+00,  2.822859996107869E-01,
2460721.845138889, A.D. 2025-Feb-15 08:17:00.0000,  1.061325122689727E+08,  7.542868004814413E+08, -5.502992020589888E+06, -1.308793530979230E+01,  2.443065813890423E+00,  2.827177178654707E-01,
2460724.845138889, A.D. 2025-Feb-18 08:17:00.0000,  1.027390564371875E+08,  7.549124523709760E+08, -5.429656279359519E+06, -1.309609275728904E+01,  2.384492789603358E+00,  2.831434921494007E-01,
2460727.845138889, A.D. 2025-Feb-21 08:17:00.0000,  9.934352095440458E+07,  7.555229204203973E+08, -5.356210947995186E+06, -1.310398202431944E+01,  2.325906765524056E+00,  2.835633204246508E-01,
2460730.845138889, A.D. 2025-Feb-24 08:17:00.0000,  9.594597531349784E+07,  7.561182014247156E+08, -5.282657567949772E+06, -1.311160326242115E+01,  2.267309010939035E+00,  2.839772008075374E-01,
2460733.845138889, A.D. 2025-Feb-27 08:17:00.0000,  9.254648896724680E+07,  7.566982925075958E+08, -5.208997681144416E+06, -1.311895662941916E+01,  2.208700792465589E+00,  2.843851315673710E-01,
2460736.845138889, A.D. 2025-Mar-02 08:17:00.0000,  8.914513132671247E+07,  7.572631911206611E+08, -5.135232829929590E+06, -1.312604228938415E+01,  2.150083374031990E+00,  2.847871111245242E-01,
2460739.845138889, A.D. 2025-Mar-05 08:17:00.0000,  8.574197175962353E+07,  7.578128950427943E+08, -5.061364557045341E+06, -1.313286041259336E+01,  2.091458016853508E+00,  2.851831380490016E-01,
2460742.845138889, A.D. 2025-Mar-08 08:17:00.0000,  8.233707958877245E+07,  7.583474023794305E+08, -4.987394405583560E+06, -1.313941117549357E+01,  2.032825979404232E+00,  2.855732110595054E-01,
2460745.845138889, A.D. 2025-Mar-11 08:17:00.0000,  7.893052409042087E+07,  7.588667115618427E+08, -4.913323918948650E+06, -1.314569476066651E+01,  1.974188517384702E+00,  2.859573290229972E-01,
2460748.845138889, A.D. 2025-Mar-14 08:17:00.0000,  7.552237449271372E+07,  7.593708213464179E+08, -4.839154640819609E+06, -1.315171135679648E+01,  1.915546883685347E+00,  2.863354909547600E-01,
2460751.845138889, A.D. 2025-Mar-17 08:17:00.0000,  7.211269997410131E+07,  7.598597308139238E+08, -4.764888115111411E+06, -1.315746115864034E+01,  1.856902328345735E+00,  2.867076960189547E-01,
2460754.845138889, A.D. 2025-Mar-20 08:17:00.0000,  6.870156966176844E+07,  7.603334393687667E+08, -4.690525885936499E+06, -1.316294436700587E+01,  1.798256098539751E+00,  2.870739435288822E-01,
